winner,A,B,A_synergy,B_synergy
0,"['haze', 'mcginnis', 'warden', 'wraith', 'grey talon', 'viscous']","['pocket', 'vindicta', 'dynamo', 'seven', 'paradox', 'yamato']",7.416292374827808,7.482584833593906
1,"['vindicta', 'haze', 'infernus', 'pocket', 'grey talon', 'ivy']","['dynamo', 'seven', 'lady geist', 'viscous', 'paradox', 'warden']",7.615103942850807,7.428452211680921
1,"['wraith', 'warden', 'vindicta', 'bebop', 'shiv', 'seven']","['yamato', 'abrams', 'lady geist', 'dynamo', 'haze', 'grey talon']",7.453740064209714,7.520420232516313
1,"['paradox', 'bebop', 'warden', 'vindicta', 'wraith', 'dynamo']","['infernus', 'seven', 'haze', 'ivy', 'mcginnis', 'grey talon']",7.529700550276853,7.534837006044402
1,"['seven', 'haze', 'kelvin', 'viscous', 'wraith', 'infernus']","['ivy', 'dynamo', 'bebop', 'shiv', 'vindicta', 'yamato']",7.426237458974939,7.54962552678274
0,"['lady geist', 'vindicta', 'yamato', 'viscous', 'grey talon', 'ivy']","['kelvin', 'paradox', 'haze', 'abrams', 'pocket', 'wraith']",7.489059981519038,7.437020069744747
0,"['bebop', 'yamato', 'shiv', 'ivy', 'mcginnis', 'seven']","['grey talon', 'dynamo', 'lash', 'lady geist', 'haze', 'mo & krill']",7.486312937063758,7.56962743972536
0,"['lash', 'vindicta', 'grey talon', 'seven', 'bebop', 'kelvin']","['lady geist', 'mo & krill', 'paradox', 'infernus', 'dynamo', 'mcginnis']",7.496845545745559,7.5613872173243255
0,"['vindicta', 'bebop', 'dynamo', 'warden', 'wraith', 'infernus']","['viscous', 'mcginnis', 'abrams', 'grey talon', 'paradox', 'haze']",7.538315944757739,7.463302767603597
1,"['lady geist', 'kelvin', 'yamato', 'warden', 'vindicta', 'abrams']","['wraith', 'mo & krill', 'seven', 'infernus', 'paradox', 'dynamo']",7.365410785723617,7.572200042143962
1,"['wraith', 'bebop', 'lady geist', 'vindicta', 'paradox', 'grey talon']","['dynamo', 'haze', 'seven', 'viscous', 'mo & krill', 'infernus']",7.554820103476835,7.550797501079705
1,"['haze', 'infernus', 'paradox', 'dynamo', 'abrams', 'vindicta']","['pocket', 'lady geist', 'seven', 'viscous', 'warden', 'lash']",7.557664413329142,7.345080934341805
1,"['wraith', 'seven', 'warden', 'lash', 'paradox', 'mo & krill']","['kelvin', 'bebop', 'yamato', 'abrams', 'vindicta', 'infernus']",7.4674040701676985,7.457814618263737
1,"['ivy', 'yamato', 'abrams', 'seven', 'bebop', 'vindicta']","['haze', 'infernus', 'mo & krill', 'dynamo', 'kelvin', 'mcginnis']",7.4773794774387925,7.5819144399802
0,"['mcginnis', 'vindicta', 'kelvin', 'lady geist', 'seven', 'warden']","['infernus', 'wraith', 'haze', 'viscous', 'bebop', 'paradox']",7.401232483533695,7.551315970862151
0,"['warden', 'paradox', 'lady geist', 'haze', 'bebop', 'seven']","['grey talon', 'dynamo', 'wraith', 'vindicta', 'pocket', 'infernus']",7.508765989952111,7.583449167659729
0,"['seven', 'lady geist', 'lash', 'yamato', 'mo & krill', 'paradox']","['vindicta', 'pocket', 'haze', 'infernus', 'kelvin', 'wraith']",7.518780409961422,7.5419611821639645
1,"['grey talon', 'mo & krill', 'ivy', 'dynamo', 'vindicta', 'haze']","['lady geist', 'warden', 'wraith', 'viscous', 'lash', 'kelvin']",7.598009867492748,7.277090074640012
1,"['infernus', 'haze', 'vindicta', 'viscous', 'lash', 'wraith']","['mcginnis', 'kelvin', 'lady geist', 'yamato', 'ivy', 'seven']",7.511610873903403,7.35970444174309
0,"['abrams', 'grey talon', 'seven', 'infernus', 'haze', 'wraith']","['warden', 'paradox', 'mo & krill', 'pocket', 'lady geist', 'lash']",7.544482869182371,7.516229037759504
0,"['warden', 'haze', 'mcginnis', 'kelvin', 'seven', 'vindicta']","['wraith', 'yamato', 'paradox', 'mo & krill', 'lash', 'lady geist']",7.448180030188541,7.484737101563639
1,"['seven', 'paradox', 'vindicta', 'wraith', 'haze', 'lady geist']","['mcginnis', 'bebop', 'grey talon', 'infernus', 'shiv', 'abrams']",7.54867438236954,7.505257819951842
0,"['mcginnis', 'vindicta', 'lash', 'paradox', 'lady geist', 'haze']","['seven', 'grey talon', 'wraith', 'mo & krill', 'yamato', 'pocket']",7.538282146316297,7.55312094123932
0,"['vindicta', 'bebop', 'pocket', 'wraith', 'grey talon', 'seven']","['mo & krill', 'warden', 'viscous', 'haze', 'kelvin', 'lady geist']",7.526169085222085,7.457701580419455
0,"['haze', 'grey talon', 'seven', 'wraith', 'shiv', 'mcginnis']","['bebop', 'paradox', 'viscous', 'vindicta', 'infernus', 'lady geist']",7.5305446162143514,7.51347435149764
0,"['seven', 'pocket', 'kelvin', 'bebop', 'grey talon', 'vindicta']","['wraith', 'infernus', 'mcginnis', 'haze', 'shiv', 'abrams']",7.492554913325874,7.5227006585152285
1,"['mcginnis', 'infernus', 'grey talon', 'vindicta', 'dynamo', 'seven']","['abrams', 'yamato', 'wraith', 'haze', 'shiv', 'lady geist']",7.534270210385107,7.4890139995366525
1,"['infernus', 'seven', 'mcginnis', 'grey talon', 'mo & krill', 'pocket']","['lady geist', 'warden', 'haze', 'wraith', 'kelvin', 'vindicta']",7.591271081401431,7.4729663380956595
0,"['pocket', 'grey talon', 'infernus', 'mcginnis', 'seven', 'vindicta']","['bebop', 'shiv', 'lady geist', 'haze', 'yamato', 'wraith']",7.5329234238287786,7.530579224976608
0,"['kelvin', 'haze', 'mcginnis', 'vindicta', 'lash', 'bebop']","['dynamo', 'wraith', 'infernus', 'lady geist', 'grey talon', 'yamato']",7.491105955032886,7.553924835070561
1,"['seven', 'shiv', 'viscous', 'vindicta', 'lady geist', 'abrams']","['mo & krill', 'dynamo', 'yamato', 'infernus', 'grey talon', 'kelvin']",7.444031656239051,7.59366805779219
1,"['yamato', 'infernus', 'paradox', 'haze', 'viscous', 'dynamo']","['seven', 'mo & krill', 'mcginnis', 'shiv', 'abrams', 'wraith']",7.547001272628285,7.462480518544401
1,"['shiv', 'mo & krill', 'wraith', 'vindicta', 'infernus', 'lady geist']","['mcginnis', 'dynamo', 'kelvin', 'haze', 'seven', 'lash']",7.51469568856382,7.488233778240447
0,"['abrams', 'pocket', 'bebop', 'paradox', 'dynamo', 'mcginnis']","['warden', 'haze', 'yamato', 'seven', 'vindicta', 'lash']",7.4298842525895985,7.474592471009329
1,"['paradox', 'lash', 'dynamo', 'seven', 'vindicta', 'infernus']","['pocket', 'abrams', 'warden', 'haze', 'bebop', 'wraith']",7.590510292452163,7.45811178738365
0,"['lash', 'haze', 'wraith', 'abrams', 'paradox', 'seven']","['mcginnis', 'infernus', 'lady geist', 'kelvin', 'vindicta', 'pocket']",7.502035241676648,7.465853652664408
1,"['lady geist', 'seven', 'grey talon', 'mo & krill', 'vindicta', 'shiv']","['viscous', 'wraith', 'dynamo', 'haze', 'infernus', 'abrams']",7.536503512608901,7.480182280370896
1,"['abrams', 'mcginnis', 'bebop', 'pocket', 'vindicta', 'haze']","['seven', 'infernus', 'shiv', 'grey talon', 'wraith', 'kelvin']",7.4940668255922205,7.500118144832333
0,"['abrams', 'bebop', 'mo & krill', 'warden', 'vindicta', 'haze']","['dynamo', 'wraith', 'infernus', 'seven', 'kelvin', 'grey talon']",7.511110074462488,7.501380775356337
1,"['bebop', 'mcginnis', 'pocket', 'abrams', 'warden', 'seven']","['dynamo', 'infernus', 'vindicta', 'lady geist', 'wraith', 'haze']",7.3492315742682734,7.589003577298216
0,"['wraith', 'kelvin', 'grey talon', 'abrams', 'seven', 'yamato']","['infernus', 'vindicta', 'bebop', 'viscous', 'lash', 'pocket']",7.4245183201421,7.504244364434969
1,"['wraith', 'ivy', 'vindicta', 'infernus', 'lash', 'mcginnis']","['lady geist', 'haze', 'mo & krill', 'grey talon', 'seven', 'paradox']",7.505719514575924,7.608979563469836
1,"['ivy', 'vindicta', 'infernus', 'yamato', 'lady geist', 'viscous']","['wraith', 'warden', 'mcginnis', 'bebop', 'abrams', 'shiv']",7.472295404069198,7.374655097787972
0,"['bebop', 'mcginnis', 'seven', 'vindicta', 'lady geist', 'infernus']","['shiv', 'paradox', 'yamato', 'mo & krill', 'wraith', 'dynamo']",7.4903084825691995,7.547034716704401
1,"['haze', 'kelvin', 'wraith', 'seven', 'infernus', 'vindicta']","['dynamo', 'mcginnis', 'yamato', 'mo & krill', 'bebop', 'grey talon']",7.51652248441573,7.529911065785372
0,"['seven', 'vindicta', 'lady geist', 'grey talon', 'warden', 'infernus']","['mcginnis', 'haze', 'bebop', 'shiv', 'pocket', 'paradox']",7.527003939649363,7.569224853876315
0,"['wraith', 'haze', 'infernus', 'grey talon', 'lady geist', 'ivy']","['vindicta', 'bebop', 'seven', 'mo & krill', 'shiv', 'abrams']",7.5417585315334055,7.49916513487899
1,"['dynamo', 'mcginnis', 'shiv', 'seven', 'wraith', 'vindicta']","['lady geist', 'warden', 'grey talon', 'infernus', 'haze', 'bebop']",7.519137253003144,7.575755604188612
1,"['mcginnis', 'yamato', 'vindicta', 'shiv', 'lady geist', 'dynamo']","['seven', 'haze', 'pocket', 'wraith', 'infernus', 'bebop']",7.521723695789786,7.563039185756396
1,"['vindicta', 'seven', 'wraith', 'infernus', 'paradox', 'mcginnis']","['pocket', 'yamato', 'ivy', 'lash', 'grey talon', 'haze']",7.544074663392416,7.5387123461059
0,"['warden', 'haze', 'lady geist', 'seven', 'vindicta', 'paradox']","['shiv', 'mo & krill', 'kelvin', 'infernus', 'wraith', 'bebop']",7.537620777717942,7.51896690269282
0,"['viscous', 'seven', 'infernus', 'pocket', 'haze', 'dynamo']","['wraith', 'yamato', 'paradox', 'shiv', 'vindicta', 'grey talon']",7.498018815488841,7.581943109789085
0,"['abrams', 'yamato', 'bebop', 'infernus', 'vindicta', 'dynamo']","['paradox', 'grey talon', 'shiv', 'mcginnis', 'haze', 'seven']",7.5177598239636385,7.572051561098671
0,"['kelvin', 'pocket', 'viscous', 'dynamo', 'seven', 'bebop']","['infernus', 'warden', 'mo & krill', 'vindicta', 'lash', 'haze']",7.358721200053568,7.538862320944379
1,"['lash', 'viscous', 'lady geist', 'bebop', 'haze', 'mcginnis']","['wraith', 'infernus', 'kelvin', 'seven', 'abrams', 'grey talon']",7.428494144878792,7.434783313594388
1,"['vindicta', 'kelvin', 'infernus', 'bebop', 'dynamo', 'abrams']","['shiv', 'haze', 'lady geist', 'seven', 'grey talon', 'wraith']",7.490515800563939,7.557122040493693
0,"['paradox', 'haze', 'infernus', 'vindicta', 'yamato', 'abrams']","['shiv', 'seven', 'wraith', 'dynamo', 'warden', 'grey talon']",7.535681199709245,7.4857947390535555
0,"['seven', 'mo & krill', 'haze', 'yamato', 'bebop', 'shiv']","['vindicta', 'mcginnis', 'grey talon', 'wraith', 'ivy', 'infernus']",7.544177497883211,7.53994775090419
0,"['haze', 'mcginnis', 'infernus', 'wraith', 'viscous', 'bebop']","['abrams', 'paradox', 'pocket', 'shiv', 'vindicta', 'seven']",7.476180806687352,7.502286744093796
1,"['infernus', 'paradox', 'wraith', 'vindicta', 'lady geist', 'viscous']","['grey talon', 'mcginnis', 'pocket', 'haze', 'warden', 'seven']",7.496495318841102,7.480233774417835
1,"['seven', 'wraith', 'grey talon', 'pocket', 'abrams', 'vindicta']","['mcginnis', 'lash', 'paradox', 'infernus', 'haze', 'shiv']",7.492108499780603,7.629045186365425
1,"['infernus', 'bebop', 'paradox', 'vindicta', 'lash', 'wraith']","['seven', 'kelvin', 'ivy', 'dynamo', 'haze', 'abrams']",7.584168888731759,7.4432877248777345
1,"['haze', 'wraith', 'yamato', 'mo & krill', 'shiv', 'kelvin']","['infernus', 'warden', 'abrams', 'dynamo', 'vindicta', 'seven']",7.508597680170051,7.455363420482153
1,"['warden', 'dynamo', 'haze', 'mcginnis', 'pocket', 'paradox']","['grey talon', 'abrams', 'seven', 'lady geist', 'wraith', 'bebop']",7.535278824932283,7.469213090207274
1,"['vindicta', 'dynamo', 'kelvin', 'lady geist', 'lash', 'bebop']","['wraith', 'paradox', 'mcginnis', 'infernus', 'haze', 'pocket']",7.493928569503501,7.588264923504605
0,"['yamato', 'mcginnis', 'abrams', 'mo & krill', 'seven', 'wraith']","['bebop', 'kelvin', 'ivy', 'paradox', 'lash', 'vindicta']",7.4577747016164775,7.502467565036252
0,"['lash', 'infernus', 'seven', 'haze', 'pocket', 'warden']","['wraith', 'mcginnis', 'paradox', 'grey talon', 'yamato', 'vindicta']",7.509525960681778,7.534175381779243
0,"['wraith', 'vindicta', 'warden', 'lady geist', 'dynamo', 'mcginnis']","['seven', 'pocket', 'grey talon', 'ivy', 'haze', 'abrams']",7.485823390305298,7.510650123365224
1,"['bebop', 'wraith', 'shiv', 'vindicta', 'dynamo', 'lady geist']","['lash', 'pocket', 'abrams', 'infernus', 'grey talon', 'seven']",7.536064114760156,7.508934307113244
0,"['warden', 'pocket', 'haze', 'seven', 'grey talon', 'kelvin']","['vindicta', 'yamato', 'lady geist', 'wraith', 'abrams', 'bebop']",7.4852165529124015,7.452970765881581
0,"['mo & krill', 'wraith', 'viscous', 'yamato', 'mcginnis', 'shiv']","['vindicta', 'bebop', 'seven', 'warden', 'grey talon', 'kelvin']",7.472871160285779,7.478941431919203
0,"['infernus', 'vindicta', 'seven', 'bebop', 'haze', 'mcginnis']","['grey talon', 'ivy', 'paradox', 'abrams', 'pocket', 'wraith']",7.5506807447557485,7.533975608873115
1,"['shiv', 'yamato', 'grey talon', 'lady geist', 'seven', 'infernus']","['mcginnis', 'vindicta', 'mo & krill', 'paradox', 'wraith', 'haze']",7.5611463194174995,7.574547694811963
0,"['yamato', 'grey talon', 'shiv', 'seven', 'viscous', 'infernus']","['dynamo', 'abrams', 'mcginnis', 'lash', 'paradox', 'lady geist']",7.552422001722439,7.447437524703918
1,"['lady geist', 'haze', 'vindicta', 'mcginnis', 'seven', 'yamato']","['dynamo', 'kelvin', 'paradox', 'warden', 'infernus', 'abrams']",7.508186587988908,7.424350034643195
0,"['mo & krill', 'haze', 'seven', 'abrams', 'paradox', 'vindicta']","['dynamo', 'warden', 'wraith', 'ivy', 'pocket', 'bebop']",7.573351859270764,7.476941068040686
1,"['infernus', 'grey talon', 'pocket', 'paradox', 'vindicta', 'haze']","['yamato', 'wraith', 'lady geist', 'bebop', 'shiv', 'seven']",7.631865674301303,7.488966331167946
1,"['bebop', 'paradox', 'viscous', 'pocket', 'vindicta', 'mcginnis']","['wraith', 'infernus', 'haze', 'warden', 'lady geist', 'yamato']",7.423636993063669,7.49547305376516
1,"['vindicta', 'mcginnis', 'yamato', 'infernus', 'bebop', 'abrams']","['viscous', 'haze', 'seven', 'grey talon', 'warden', 'wraith']",7.472194037336903,7.442861336942856
0,"['dynamo', 'pocket', 'infernus', 'viscous', 'grey talon', 'wraith']","['lady geist', 'vindicta', 'seven', 'haze', 'yamato', 'mo & krill']",7.4790204805982965,7.526449287974679
0,"['pocket', 'ivy', 'viscous', 'infernus', 'haze', 'mcginnis']","['paradox', 'lady geist', 'dynamo', 'vindicta', 'seven', 'abrams']",7.510977532111456,7.459909538642013
1,"['dynamo', 'warden', 'abrams', 'infernus', 'lady geist', 'yamato']","['grey talon', 'haze', 'ivy', 'kelvin', 'pocket', 'mo & krill']",7.439923209022492,7.603857588170936
1,"['grey talon', 'pocket', 'vindicta', 'haze', 'warden', 'shiv']","['abrams', 'wraith', 'seven', 'ivy', 'infernus', 'lady geist']",7.55466067945325,7.441405385786585
0,"['vindicta', 'lash', 'wraith', 'seven', 'mo & krill', 'haze']","['lady geist', 'infernus', 'yamato', 'warden', 'mcginnis', 'bebop']",7.5142157481242435,7.429117969178089
0,"['seven', 'abrams', 'grey talon', 'infernus', 'wraith', 'viscous']","['dynamo', 'vindicta', 'pocket', 'haze', 'shiv', 'lash']",7.466309914005064,7.570606133578173
0,"['mcginnis', 'vindicta', 'pocket', 'mo & krill', 'seven', 'warden']","['haze', 'bebop', 'wraith', 'infernus', 'shiv', 'lash']",7.486029752065455,7.571657316096685
1,"['wraith', 'seven', 'pocket', 'yamato', 'lady geist', 'warden']","['haze', 'vindicta', 'ivy', 'mcginnis', 'viscous', 'mo & krill']",7.402772340715085,7.523354241053757
0,"['pocket', 'wraith', 'infernus', 'haze', 'vindicta', 'mo & krill']","['paradox', 'grey talon', 'bebop', 'dynamo', 'seven', 'viscous']",7.622488246922492,7.4751167390205255
0,"['haze', 'wraith', 'infernus', 'bebop', 'seven', 'abrams']","['yamato', 'ivy', 'mcginnis', 'mo & krill', 'lady geist', 'vindicta']",7.53347741992889,7.460055245770814
0,"['seven', 'bebop', 'haze', 'kelvin', 'paradox', 'yamato']","['warden', 'pocket', 'wraith', 'grey talon', 'mcginnis', 'infernus']",7.486796363835779,7.491020938378311
1,"['viscous', 'infernus', 'haze', 'lady geist', 'dynamo', 'warden']","['vindicta', 'seven', 'pocket', 'yamato', 'lash', 'kelvin']",7.5024457623794,7.446138554544689
0,"['lash', 'shiv', 'viscous', 'yamato', 'ivy', 'kelvin']","['wraith', 'pocket', 'vindicta', 'seven', 'infernus', 'warden']",7.441983330954962,7.494457377960552
1,"['wraith', 'bebop', 'warden', 'grey talon', 'paradox', 'infernus']","['lady geist', 'haze', 'seven', 'dynamo', 'abrams', 'mo & krill']",7.556392701315183,7.505498389513669
1,"['abrams', 'grey talon', 'haze', 'infernus', 'lady geist', 'wraith']","['mcginnis', 'seven', 'mo & krill', 'viscous', 'vindicta', 'shiv']",7.541803651089665,7.469341440396213
1,"['seven', 'haze', 'lady geist', 'kelvin', 'abrams', 'warden']","['mcginnis', 'grey talon', 'infernus', 'wraith', 'mo & krill', 'yamato']",7.385225779546186,7.568444107368695
1,"['abrams', 'mcginnis', 'vindicta', 'lash', 'paradox', 'warden']","['ivy', 'yamato', 'haze', 'seven', 'wraith', 'pocket']",7.413938452807688,7.5137185347660935
0,"['yamato', 'ivy', 'kelvin', 'mo & krill', 'seven', 'pocket']","['viscous', 'vindicta', 'infernus', 'bebop', 'haze', 'wraith']",7.4984102629488465,7.530947497456635
1,"['vindicta', 'haze', 'dynamo', 'lash', 'paradox', 'infernus']","['seven', 'grey talon', 'pocket', 'wraith', 'shiv', 'yamato']",7.632876925150177,7.529741021096443
1,"['yamato', 'kelvin', 'shiv', 'seven', 'ivy', 'vindicta']","['haze', 'infernus', 'wraith', 'dynamo', 'lash', 'grey talon']",7.477559557203499,7.600828936993754
1,"['haze', 'shiv', 'infernus', 'pocket', 'grey talon', 'seven']","['yamato', 'bebop', 'vindicta', 'lash', 'lady geist', 'wraith']",7.6079263681199185,7.465668143526774
0,"['warden', 'seven', 'vindicta', 'abrams', 'infernus', 'haze']","['bebop', 'pocket', 'shiv', 'paradox', 'ivy', 'yamato']",7.471576467743138,7.540828786649281
0,"['lash', 'haze', 'mo & krill', 'paradox', 'bebop', 'seven']","['wraith', 'pocket', 'infernus', 'grey talon', 'vindicta', 'mcginnis']",7.603946498588522,7.553387170187505
1,"['bebop', 'infernus', 'seven', 'wraith', 'lash', 'grey talon']","['lady geist', 'haze', 'yamato', 'vindicta', 'viscous', 'shiv']",7.547179247899374,7.521007557398577
0,"['infernus', 'abrams', 'grey talon', 'dynamo', 'seven', 'warden']","['haze', 'mcginnis', 'bebop', 'kelvin', 'vindicta', 'wraith']",7.457258613913249,7.483561593031868
0,"['lady geist', 'wraith', 'lash', 'yamato', 'viscous', 'abrams']","['shiv', 'ivy', 'warden', 'haze', 'infernus', 'dynamo']",7.380894977262098,7.536844651811698
1,"['warden', 'vindicta', 'wraith', 'lash', 'paradox', 'infernus']","['haze', 'seven', 'bebop', 'kelvin', 'mcginnis', 'lady geist']",7.502301287572104,7.43400225065613
1,"['abrams', 'seven', 'pocket', 'vindicta', 'lash', 'shiv']","['bebop', 'infernus', 'grey talon', 'kelvin', 'haze', 'ivy']",7.468183743483891,7.5394652836182905
1,"['bebop', 'haze', 'viscous', 'vindicta', 'abrams', 'mo & krill']","['infernus', 'seven', 'shiv', 'wraith', 'pocket', 'mcginnis']",7.535692990798246,7.5365072738621155
0,"['vindicta', 'kelvin', 'haze', 'pocket', 'abrams', 'bebop']","['shiv', 'mcginnis', 'paradox', 'wraith', 'seven', 'yamato']",7.486900856674157,7.532409568362869
0,"['mo & krill', 'viscous', 'infernus', 'ivy', 'shiv', 'seven']","['dynamo', 'paradox', 'wraith', 'vindicta', 'haze', 'bebop']",7.551454508494555,7.579289248522876
0,"['kelvin', 'lady geist', 'infernus', 'seven', 'paradox', 'vindicta']","['pocket', 'lash', 'wraith', 'haze', 'abrams', 'warden']",7.490753064554131,7.4087288283586386
0,"['infernus', 'bebop', 'paradox', 'vindicta', 'wraith', 'seven']","['mo & krill', 'mcginnis', 'dynamo', 'abrams', 'grey talon', 'shiv']",7.5686009097841485,7.505548394617048
1,"['wraith', 'kelvin', 'infernus', 'haze', 'shiv', 'seven']","['mcginnis', 'lash', 'viscous', 'bebop', 'vindicta', 'dynamo']",7.513887000458296,7.4439516478292935
1,"['vindicta', 'viscous', 'haze', 'lady geist', 'mcginnis', 'dynamo']","['kelvin', 'shiv', 'seven', 'infernus', 'wraith', 'bebop']",7.463127207237223,7.49003051233242
1,"['grey talon', 'bebop', 'viscous', 'dynamo', 'wraith', 'haze']","['ivy', 'warden', 'lady geist', 'seven', 'pocket', 'infernus']",7.515816377435406,7.438098941020126
0,"['mo & krill', 'viscous', 'grey talon', 'infernus', 'haze', 'abrams']","['seven', 'warden', 'wraith', 'shiv', 'vindicta', 'bebop']",7.610500462618151,7.453740064209713
0,"['infernus', 'mcginnis', 'shiv', 'haze', 'mo & krill', 'bebop']","['seven', 'grey talon', 'wraith', 'kelvin', 'vindicta', 'paradox']",7.590999238654079,7.4974968367494785
