matchid,duration,winner,hero_1_A,hero_2_A,hero_3_A,hero_4_A,hero_5_A,hero_6_A,hero_1_B,hero_2_B,hero_3_B,hero_4_B,hero_5_B,hero_6_B
6321250,19:30,1,vindicta,abrams,shiv,haze,warden,lash,grey talon,seven,infernus,bebop,wraith,yamato
6321251,18:04,0,seven,haze,grey talon,infernus,abrams,lady geist,bebop,wraith,paradox,vindicta,kelvin,mcginnis
6321252,22:26,1,seven,bebop,infernus,abrams,mo & krill,wraith,vindicta,yamato,paradox,dynamo,haze,warden
6321253,14:25,1,wraith,haze,abrams,warden,infernus,grey talon,dynamo,vindicta,lady geist,kelvin,pocket,seven
6321257,50:08,1,haze,vindicta,infernus,wraith,mcginnis,pocket,grey talon,yamato,kelvin,abrams,seven,mo & krill
6321262,34:39,1,viscous,yamato,wraith,paradox,haze,abrams,seven,grey talon,bebop,infernus,vindicta,pocket
6321263,30:37,1,viscous,abrams,kelvin,grey talon,haze,bebop,vindicta,lash,shiv,paradox,seven,wraith
6321264,29:04,0,mo & krill,vindicta,warden,paradox,pocket,infernus,abrams,seven,haze,lash,lady geist,grey talon
6321265,45:59,0,warden,dynamo,mo & krill,grey talon,wraith,seven,lash,lady geist,vindicta,haze,bebop,infernus
6321268,40:32,1,viscous,lash,mcginnis,paradox,dynamo,bebop,wraith,grey talon,yamato,haze,warden,abrams
6321269,43:48,1,abrams,lash,mcginnis,paradox,lady geist,wraith,viscous,haze,warden,vindicta,grey talon,seven
6321277,30:14,1,infernus,kelvin,wraith,bebop,seven,paradox,viscous,mcginnis,vindicta,lady geist,haze,grey talon
6321278,19:47,1,mcginnis,bebop,lash,haze,grey talon,warden,seven,infernus,abrams,kelvin,vindicta,wraith
6321279,24:32,1,viscous,wraith,ivy,infernus,kelvin,mo & krill,grey talon,shiv,warden,mcginnis,seven,vindicta
6321280,31:45,0,haze,lash,paradox,seven,grey talon,mcginnis,bebop,warden,viscous,vindicta,wraith,yamato
6321281,38:52,0,vindicta,warden,abrams,seven,infernus,haze,dynamo,shiv,wraith,mcginnis,grey talon,lady geist
6321283,14:44,0,grey talon,mcginnis,wraith,ivy,seven,shiv,paradox,lash,lady geist,bebop,haze,warden
6321285,16:58,0,lady geist,bebop,paradox,wraith,shiv,seven,dynamo,ivy,haze,mcginnis,infernus,pocket
6321286,20:40,0,wraith,warden,haze,bebop,mo & krill,paradox,grey talon,infernus,mcginnis,vindicta,seven,dynamo
6321287,41:31,0,seven,viscous,wraith,kelvin,ivy,mo & krill,grey talon,paradox,haze,vindicta,infernus,dynamo
6321288,49:30,0,pocket,vindicta,abrams,lady geist,seven,wraith,lash,shiv,grey talon,mcginnis,haze,infernus
6321289,59:38,0,infernus,yamato,wraith,mcginnis,bebop,haze,lady geist,lash,viscous,vindicta,seven,pocket
6321290,37:01,0,bebop,lash,ivy,dynamo,seven,pocket,viscous,haze,mcginnis,lady geist,infernus,grey talon
6321292,27:19,1,abrams,lash,seven,wraith,haze,ivy,infernus,kelvin,mo & krill,paradox,viscous,grey talon
6321293,36:14,0,wraith,seven,paradox,lady geist,shiv,dynamo,mo & krill,abrams,warden,vindicta,grey talon,mcginnis
6321294,35:51,1,yamato,haze,vindicta,bebop,mo & krill,pocket,infernus,lady geist,seven,ivy,paradox,kelvin
6321295,26:09,0,ivy,dynamo,mcginnis,warden,wraith,seven,pocket,vindicta,haze,lady geist,infernus,paradox
6321296,33:38,0,mcginnis,infernus,abrams,vindicta,viscous,wraith,dynamo,lady geist,seven,haze,warden,paradox
6321297,17:51,1,pocket,kelvin,lady geist,bebop,wraith,abrams,seven,viscous,haze,infernus,vindicta,paradox
6321298,48:43,0,haze,warden,abrams,wraith,yamato,infernus,seven,lash,mcginnis,grey talon,lady geist,paradox
6321302,40:07,0,wraith,vindicta,mcginnis,seven,yamato,ivy,lady geist,haze,grey talon,pocket,dynamo,shiv
6321303,30:15,0,infernus,mo & krill,kelvin,seven,grey talon,warden,haze,lash,shiv,dynamo,yamato,vindicta
6321305,43:15,1,abrams,vindicta,pocket,infernus,lash,wraith,mcginnis,grey talon,warden,seven,dynamo,haze
6321308,38:15,0,yamato,mcginnis,vindicta,seven,dynamo,abrams,kelvin,grey talon,wraith,paradox,infernus,haze
6321310,23:07,1,vindicta,paradox,haze,abrams,grey talon,lash,shiv,wraith,infernus,mo & krill,seven,ivy
6321311,22:53,1,warden,pocket,abrams,paradox,vindicta,infernus,mcginnis,haze,viscous,seven,wraith,dynamo
6321312,35:35,1,viscous,infernus,grey talon,yamato,vindicta,shiv,kelvin,warden,seven,dynamo,haze,wraith
6321314,29:21,1,yamato,warden,grey talon,bebop,haze,infernus,seven,vindicta,wraith,mcginnis,lady geist,kelvin
6321317,42:00,1,haze,seven,mcginnis,bebop,lash,abrams,shiv,paradox,infernus,grey talon,kelvin,wraith
6321318,40:51,0,grey talon,lady geist,kelvin,abrams,seven,shiv,haze,bebop,infernus,dynamo,vindicta,ivy
6321319,41:00,0,haze,grey talon,mcginnis,abrams,vindicta,paradox,wraith,shiv,bebop,kelvin,seven,infernus
6321320,35:17,1,paradox,bebop,lash,grey talon,wraith,pocket,haze,kelvin,viscous,abrams,seven,shiv
6321323,44:46,1,warden,pocket,seven,wraith,lady geist,viscous,kelvin,mcginnis,ivy,bebop,vindicta,grey talon
6321324,16:10,1,infernus,pocket,mcginnis,ivy,seven,grey talon,mo & krill,haze,kelvin,dynamo,bebop,abrams
6321325,34:39,0,mcginnis,grey talon,vindicta,haze,lady geist,mo & krill,warden,bebop,infernus,ivy,seven,paradox
6321326,34:16,0,mcginnis,lash,dynamo,bebop,vindicta,pocket,seven,abrams,infernus,grey talon,wraith,mo & krill
6321329,34:22,0,infernus,warden,mo & krill,vindicta,haze,seven,paradox,yamato,dynamo,abrams,wraith,grey talon
6321330,31:48,0,paradox,mcginnis,grey talon,haze,viscous,kelvin,wraith,abrams,vindicta,lash,yamato,seven
6321331,40:21,0,mo & krill,haze,shiv,wraith,vindicta,lash,dynamo,infernus,seven,bebop,grey talon,warden
6321333,47:24,0,grey talon,bebop,seven,kelvin,infernus,wraith,haze,paradox,shiv,lady geist,vindicta,ivy
6321337,28:41,0,shiv,pocket,infernus,paradox,ivy,wraith,bebop,seven,mo & krill,mcginnis,warden,abrams
6321338,24:41,1,paradox,lash,vindicta,shiv,lady geist,haze,dynamo,infernus,mcginnis,grey talon,pocket,abrams
6321339,19:53,1,yamato,haze,dynamo,kelvin,lady geist,grey talon,seven,bebop,warden,vindicta,shiv,wraith
6321344,31:20,1,haze,lady geist,yamato,paradox,seven,bebop,dynamo,pocket,vindicta,warden,abrams,infernus
6321348,30:08,0,kelvin,vindicta,warden,mcginnis,shiv,seven,dynamo,grey talon,wraith,abrams,infernus,bebop
6321359,29:25,0,wraith,bebop,dynamo,seven,yamato,kelvin,vindicta,shiv,paradox,haze,grey talon,mcginnis
6321360,28:09,1,seven,bebop,vindicta,infernus,viscous,shiv,pocket,wraith,mo & krill,haze,grey talon,mcginnis
6321361,24:44,0,bebop,wraith,grey talon,vindicta,paradox,haze,infernus,seven,mcginnis,ivy,dynamo,abrams
6321365,37:14,1,dynamo,abrams,pocket,vindicta,kelvin,warden,haze,yamato,shiv,seven,wraith,infernus
6321366,37:38,1,pocket,paradox,lash,mo & krill,infernus,haze,seven,wraith,bebop,warden,vindicta,grey talon
6321367,29:26,0,ivy,abrams,haze,shiv,warden,mo & krill,wraith,pocket,infernus,lash,viscous,bebop
6321368,34:37,1,vindicta,warden,infernus,bebop,kelvin,dynamo,seven,haze,grey talon,lash,paradox,wraith
6321369,18:20,1,infernus,paradox,mo & krill,grey talon,viscous,wraith,yamato,warden,ivy,bebop,seven,haze
6321371,39:24,0,grey talon,yamato,seven,bebop,haze,warden,vindicta,pocket,lady geist,abrams,infernus,wraith
6321374,29:57,0,bebop,lady geist,abrams,grey talon,haze,seven,wraith,mcginnis,vindicta,pocket,mo & krill,yamato
6321377,26:08,1,grey talon,bebop,viscous,mo & krill,seven,kelvin,dynamo,mcginnis,wraith,infernus,vindicta,warden
6321378,30:42,1,warden,mcginnis,grey talon,haze,shiv,viscous,vindicta,infernus,seven,ivy,dynamo,paradox
6321379,11:47,0,mcginnis,seven,yamato,vindicta,grey talon,viscous,pocket,ivy,abrams,haze,shiv,bebop
6321380,26:01,0,seven,infernus,lady geist,pocket,haze,mcginnis,bebop,grey talon,vindicta,abrams,mo & krill,lash
6321381,35:39,0,seven,wraith,warden,grey talon,infernus,mcginnis,mo & krill,bebop,vindicta,lady geist,abrams,haze
6321385,33:47,0,pocket,wraith,mcginnis,seven,lady geist,grey talon,shiv,vindicta,yamato,haze,infernus,abrams
6321387,18:10,0,mcginnis,abrams,vindicta,seven,dynamo,yamato,kelvin,haze,bebop,infernus,wraith,lady geist
6321388,36:34,1,kelvin,abrams,pocket,shiv,yamato,dynamo,vindicta,wraith,haze,viscous,lady geist,bebop
6321389,33:23,0,wraith,infernus,mcginnis,vindicta,pocket,yamato,seven,warden,ivy,abrams,haze,bebop
6321393,35:26,1,shiv,bebop,vindicta,grey talon,wraith,mo & krill,lash,paradox,abrams,haze,kelvin,seven
6321394,46:17,0,ivy,haze,abrams,grey talon,paradox,vindicta,lash,mcginnis,viscous,shiv,infernus,seven
6321397,33:51,0,infernus,lash,wraith,abrams,haze,kelvin,paradox,seven,grey talon,dynamo,viscous,shiv
6321398,24:05,1,shiv,lady geist,vindicta,bebop,ivy,mcginnis,infernus,warden,seven,kelvin,pocket,haze
6321399,21:50,0,dynamo,wraith,abrams,grey talon,seven,lady geist,infernus,bebop,viscous,ivy,pocket,kelvin
6321400,30:35,1,mo & krill,bebop,grey talon,yamato,warden,mcginnis,paradox,haze,infernus,abrams,seven,wraith
6321401,28:24,0,mo & krill,mcginnis,warden,wraith,lash,bebop,infernus,viscous,lady geist,seven,shiv,grey talon
6321402,34:30,1,haze,infernus,seven,lash,grey talon,viscous,mcginnis,wraith,abrams,mo & krill,ivy,vindicta
6321405,25:16,0,mo & krill,infernus,mcginnis,shiv,grey talon,seven,haze,ivy,paradox,warden,wraith,bebop
6321406,25:45,0,haze,lady geist,warden,pocket,mo & krill,dynamo,paradox,shiv,infernus,lash,wraith,kelvin
6321407,39:25,0,abrams,seven,wraith,bebop,lash,haze,pocket,kelvin,dynamo,viscous,infernus,mcginnis
6321408,46:08,0,wraith,seven,warden,mcginnis,abrams,haze,dynamo,bebop,kelvin,viscous,vindicta,lady geist
6321409,29:24,0,dynamo,paradox,bebop,seven,kelvin,vindicta,mcginnis,wraith,haze,mo & krill,abrams,lady geist
6321410,37:00,0,seven,infernus,pocket,warden,lash,lady geist,wraith,grey talon,shiv,vindicta,bebop,mo & krill
6321413,42:29,0,ivy,shiv,bebop,dynamo,seven,lady geist,yamato,abrams,mcginnis,kelvin,warden,vindicta
6321414,28:11,0,dynamo,abrams,bebop,lady geist,seven,wraith,haze,infernus,vindicta,mo & krill,mcginnis,shiv
6321416,50:05,1,vindicta,abrams,lash,wraith,kelvin,haze,pocket,seven,grey talon,yamato,bebop,dynamo
6321417,41:13,1,grey talon,shiv,paradox,pocket,wraith,abrams,warden,haze,seven,kelvin,mcginnis,vindicta
6321423,40:42,0,vindicta,dynamo,haze,lady geist,bebop,seven,grey talon,warden,yamato,infernus,abrams,ivy
6321424,46:25,0,haze,yamato,abrams,seven,grey talon,vindicta,mcginnis,dynamo,lady geist,wraith,bebop,shiv
6321425,28:18,0,grey talon,mcginnis,haze,abrams,paradox,infernus,lash,seven,wraith,yamato,pocket,vindicta
6321428,52:53,0,infernus,grey talon,vindicta,lady geist,bebop,mcginnis,paradox,seven,dynamo,wraith,haze,ivy
6321429,20:47,1,infernus,abrams,mo & krill,yamato,vindicta,grey talon,seven,haze,wraith,warden,bebop,pocket
6321430,17:06,0,dynamo,seven,haze,mcginnis,bebop,ivy,vindicta,pocket,infernus,yamato,abrams,warden
6321431,27:03,1,bebop,grey talon,vindicta,abrams,haze,shiv,dynamo,seven,infernus,viscous,paradox,ivy
6321433,32:29,1,haze,kelvin,lash,infernus,vindicta,pocket,seven,dynamo,lady geist,wraith,bebop,mcginnis
6321445,34:24,0,warden,viscous,pocket,mcginnis,dynamo,seven,haze,abrams,bebop,infernus,vindicta,ivy
6321446,42:28,0,lash,infernus,bebop,abrams,seven,wraith,viscous,haze,ivy,pocket,kelvin,vindicta
6321447,52:30,1,dynamo,bebop,infernus,seven,haze,grey talon,pocket,vindicta,lash,wraith,abrams,viscous
6321448,34:58,1,grey talon,viscous,vindicta,seven,paradox,mo & krill,mcginnis,ivy,yamato,bebop,haze,warden
6321449,25:27,0,vindicta,grey talon,viscous,lady geist,pocket,mo & krill,dynamo,abrams,seven,bebop,wraith,mcginnis
6321451,27:40,1,kelvin,lady geist,infernus,abrams,vindicta,haze,seven,mcginnis,grey talon,yamato,pocket,wraith
6321452,27:55,1,pocket,wraith,viscous,shiv,vindicta,bebop,yamato,haze,mcginnis,mo & krill,lady geist,infernus
6321453,37:44,1,seven,lady geist,paradox,mcginnis,wraith,pocket,grey talon,ivy,infernus,vindicta,haze,warden
6321454,11:33,1,mcginnis,dynamo,grey talon,infernus,haze,shiv,seven,wraith,abrams,mo & krill,vindicta,pocket
6321455,38:15,0,wraith,infernus,seven,bebop,vindicta,lady geist,haze,paradox,dynamo,shiv,lash,ivy
6321457,38:21,1,bebop,lady geist,lash,wraith,mo & krill,seven,haze,mcginnis,yamato,grey talon,infernus,vindicta
6321464,17:53,1,vindicta,yamato,bebop,kelvin,ivy,seven,grey talon,viscous,abrams,paradox,mcginnis,infernus
6321465,25:07,1,shiv,bebop,paradox,abrams,infernus,dynamo,warden,viscous,wraith,seven,mcginnis,vindicta
6321466,29:38,0,vindicta,mcginnis,paradox,haze,wraith,warden,seven,abrams,shiv,lady geist,mo & krill,yamato
6321467,38:33,1,wraith,seven,infernus,viscous,vindicta,mcginnis,abrams,lady geist,shiv,haze,kelvin,bebop
6321468,22:22,1,yamato,lash,lady geist,ivy,dynamo,abrams,haze,seven,viscous,infernus,bebop,mcginnis
6321473,32:21,1,vindicta,bebop,viscous,haze,lady geist,yamato,pocket,infernus,grey talon,seven,ivy,mcginnis
6321476,29:58,0,haze,dynamo,warden,wraith,yamato,grey talon,shiv,pocket,abrams,infernus,vindicta,mcginnis
6321478,38:27,1,ivy,mcginnis,shiv,haze,vindicta,infernus,bebop,yamato,abrams,seven,wraith,dynamo
6321481,42:45,1,vindicta,abrams,pocket,warden,mo & krill,infernus,lady geist,yamato,mcginnis,bebop,haze,seven
6321482,33:15,0,infernus,wraith,grey talon,seven,vindicta,shiv,mcginnis,paradox,lash,pocket,haze,bebop
6321483,36:46,1,wraith,bebop,vindicta,grey talon,infernus,pocket,mo & krill,paradox,viscous,lady geist,haze,seven
6321484,26:48,0,vindicta,infernus,haze,seven,pocket,warden,viscous,kelvin,lady geist,grey talon,abrams,bebop
6321485,31:03,0,bebop,haze,dynamo,grey talon,lady geist,mo & krill,seven,infernus,mcginnis,shiv,vindicta,ivy
6321486,12:20,1,abrams,lady geist,shiv,dynamo,yamato,seven,grey talon,pocket,haze,infernus,vindicta,mcginnis
6321493,32:09,0,seven,haze,infernus,ivy,vindicta,abrams,bebop,wraith,paradox,yamato,grey talon,warden
6321494,34:26,0,haze,bebop,yamato,abrams,ivy,vindicta,pocket,paradox,grey talon,shiv,seven,infernus
6321495,25:54,1,wraith,seven,mcginnis,infernus,vindicta,dynamo,kelvin,haze,ivy,grey talon,bebop,abrams
6321496,22:32,0,infernus,wraith,mcginnis,pocket,seven,lady geist,grey talon,paradox,abrams,yamato,vindicta,haze
6321497,34:04,1,bebop,ivy,wraith,warden,vindicta,pocket,grey talon,mcginnis,haze,yamato,abrams,seven
6321498,42:25,1,haze,vindicta,paradox,mcginnis,bebop,wraith,grey talon,infernus,shiv,seven,kelvin,ivy
6321499,34:07,1,viscous,warden,haze,mo & krill,lady geist,yamato,wraith,dynamo,seven,infernus,paradox,kelvin
6321501,28:28,0,ivy,abrams,seven,lash,infernus,vindicta,haze,viscous,paradox,lady geist,shiv,pocket
6321504,21:20,0,viscous,shiv,abrams,dynamo,warden,mcginnis,seven,bebop,wraith,paradox,vindicta,infernus
6321506,35:10,1,bebop,shiv,mcginnis,yamato,pocket,seven,lash,kelvin,viscous,wraith,vindicta,infernus
6321507,32:50,1,grey talon,abrams,yamato,seven,wraith,vindicta,ivy,haze,dynamo,infernus,warden,lady geist
6321508,36:47,0,kelvin,infernus,abrams,haze,seven,grey talon,shiv,vindicta,wraith,warden,pocket,lady geist
6321509,12:04,1,warden,infernus,mcginnis,mo & krill,paradox,seven,wraith,pocket,abrams,vindicta,lady geist,haze
6321510,41:28,1,paradox,lady geist,dynamo,shiv,lash,abrams,haze,mo & krill,grey talon,bebop,mcginnis,seven
6321517,30:23,1,mcginnis,haze,ivy,dynamo,pocket,infernus,grey talon,kelvin,warden,yamato,wraith,lady geist
6321518,21:33,0,lady geist,pocket,mcginnis,paradox,viscous,abrams,bebop,grey talon,vindicta,dynamo,infernus,haze
6321519,31:47,1,seven,pocket,lash,infernus,bebop,dynamo,abrams,vindicta,wraith,mcginnis,viscous,shiv
6321520,33:10,0,vindicta,pocket,yamato,seven,grey talon,wraith,haze,mcginnis,infernus,mo & krill,lady geist,abrams
6321521,18:45,0,bebop,vindicta,mcginnis,yamato,haze,kelvin,seven,ivy,lady geist,infernus,paradox,wraith
6321523,23:18,1,infernus,vindicta,wraith,paradox,grey talon,dynamo,abrams,pocket,shiv,ivy,bebop,mcginnis
6321524,25:14,1,mo & krill,lash,bebop,wraith,yamato,abrams,shiv,haze,infernus,kelvin,viscous,paradox
6321525,40:48,0,infernus,yamato,dynamo,seven,mo & krill,lash,wraith,abrams,bebop,warden,haze,viscous
6321528,39:08,1,infernus,haze,mcginnis,ivy,kelvin,bebop,viscous,grey talon,pocket,shiv,seven,wraith
6321529,22:24,1,yamato,dynamo,haze,ivy,infernus,bebop,wraith,vindicta,viscous,lash,seven,mo & krill
6321533,23:46,0,mcginnis,bebop,warden,wraith,paradox,lash,pocket,haze,shiv,infernus,seven,vindicta
6321534,36:38,1,bebop,kelvin,wraith,warden,lady geist,vindicta,seven,mcginnis,haze,ivy,lash,yamato
6321535,29:08,1,lash,vindicta,yamato,grey talon,bebop,mcginnis,lady geist,haze,paradox,kelvin,abrams,mo & krill
6321536,36:36,1,warden,shiv,lady geist,ivy,bebop,pocket,mcginnis,vindicta,seven,lash,yamato,infernus
6321537,35:31,0,seven,mcginnis,kelvin,lady geist,lash,infernus,mo & krill,wraith,vindicta,bebop,shiv,haze
6321542,19:49,1,dynamo,grey talon,vindicta,paradox,wraith,seven,lady geist,bebop,pocket,mcginnis,infernus,viscous
6321543,11:41,1,bebop,wraith,yamato,seven,haze,infernus,lady geist,kelvin,warden,abrams,paradox,dynamo
6321546,46:49,1,pocket,yamato,bebop,abrams,mo & krill,lash,wraith,paradox,shiv,dynamo,viscous,seven
6321547,38:55,1,lash,dynamo,abrams,mo & krill,warden,pocket,vindicta,mcginnis,lady geist,infernus,haze,seven
6321548,41:47,0,grey talon,seven,bebop,infernus,abrams,warden,shiv,vindicta,dynamo,kelvin,wraith,paradox
6321549,41:23,1,mo & krill,dynamo,seven,bebop,ivy,vindicta,abrams,yamato,warden,infernus,haze,shiv
6321550,28:04,0,abrams,ivy,haze,lash,pocket,grey talon,paradox,bebop,mo & krill,infernus,shiv,vindicta
6321553,25:43,0,shiv,lady geist,kelvin,wraith,viscous,seven,abrams,vindicta,haze,mcginnis,mo & krill,grey talon
6321554,16:32,0,viscous,wraith,kelvin,warden,vindicta,paradox,seven,haze,shiv,pocket,mo & krill,mcginnis
6321555,29:34,1,seven,bebop,kelvin,shiv,haze,paradox,viscous,wraith,pocket,infernus,lady geist,mcginnis
6321557,31:58,1,dynamo,kelvin,seven,pocket,haze,infernus,ivy,vindicta,mo & krill,yamato,wraith,warden
6321558,48:07,0,wraith,mcginnis,bebop,infernus,yamato,kelvin,vindicta,seven,dynamo,pocket,lady geist,haze
6321559,34:53,0,bebop,haze,dynamo,abrams,shiv,wraith,grey talon,seven,kelvin,infernus,yamato,lash
6321560,31:23,1,haze,mcginnis,bebop,wraith,seven,viscous,yamato,shiv,grey talon,kelvin,infernus,abrams
6321561,31:18,1,viscous,vindicta,wraith,grey talon,pocket,lash,seven,infernus,mcginnis,haze,bebop,kelvin
6321562,14:50,1,yamato,viscous,wraith,haze,paradox,shiv,seven,grey talon,mcginnis,pocket,bebop,warden
6321564,35:44,1,wraith,pocket,bebop,seven,lash,grey talon,vindicta,abrams,haze,infernus,ivy,warden
6321566,27:54,0,mcginnis,warden,seven,paradox,wraith,mo & krill,grey talon,vindicta,lady geist,infernus,haze,abrams
6321567,17:09,1,wraith,dynamo,mo & krill,infernus,viscous,mcginnis,seven,grey talon,abrams,bebop,lady geist,shiv
6321568,31:00,1,lady geist,mo & krill,pocket,bebop,seven,infernus,shiv,warden,haze,viscous,vindicta,lash
6321571,54:15,0,yamato,grey talon,dynamo,paradox,haze,wraith,viscous,ivy,shiv,mcginnis,vindicta,seven
6321573,53:58,1,seven,grey talon,wraith,vindicta,paradox,bebop,warden,mcginnis,haze,lash,infernus,abrams
6321574,51:11,0,lash,mcginnis,wraith,lady geist,vindicta,bebop,haze,abrams,paradox,viscous,kelvin,seven
6321575,29:12,1,yamato,infernus,viscous,mo & krill,mcginnis,wraith,pocket,ivy,seven,bebop,haze,abrams
6321576,34:53,1,shiv,abrams,vindicta,lady geist,warden,wraith,grey talon,bebop,haze,kelvin,seven,ivy
6321577,24:06,0,vindicta,haze,grey talon,lady geist,dynamo,ivy,viscous,pocket,bebop,infernus,kelvin,paradox
6321586,23:58,1,shiv,lady geist,infernus,viscous,grey talon,mcginnis,yamato,seven,abrams,paradox,haze,warden
6321597,23:41,1,shiv,warden,vindicta,pocket,infernus,haze,bebop,grey talon,abrams,mcginnis,seven,wraith
6321598,23:25,1,yamato,infernus,wraith,haze,shiv,vindicta,warden,seven,grey talon,pocket,bebop,paradox
6321599,20:23,1,grey talon,abrams,wraith,seven,warden,viscous,bebop,infernus,mcginnis,paradox,haze,pocket
6321600,35:24,0,abrams,paradox,bebop,seven,vindicta,shiv,infernus,lady geist,grey talon,viscous,haze,mo & krill
6321601,45:03,1,ivy,seven,wraith,shiv,vindicta,bebop,yamato,infernus,mcginnis,haze,grey talon,mo & krill
6321602,25:49,0,dynamo,kelvin,haze,grey talon,bebop,seven,abrams,mcginnis,paradox,shiv,warden,wraith
6321603,23:07,1,haze,wraith,seven,bebop,warden,paradox,abrams,viscous,infernus,dynamo,lady geist,ivy
6321606,44:05,1,yamato,infernus,pocket,shiv,kelvin,paradox,vindicta,dynamo,haze,wraith,lady geist,mcginnis
6321608,26:13,1,wraith,haze,dynamo,lady geist,seven,paradox,mo & krill,bebop,yamato,grey talon,mcginnis,infernus
6321609,26:37,1,haze,kelvin,infernus,abrams,paradox,shiv,mo & krill,seven,vindicta,mcginnis,yamato,dynamo
6321610,37:14,1,mcginnis,vindicta,warden,wraith,haze,grey talon,seven,yamato,lady geist,ivy,infernus,dynamo
6321611,22:55,0,paradox,bebop,wraith,lady geist,haze,vindicta,abrams,shiv,seven,grey talon,infernus,viscous
6321612,27:15,1,wraith,yamato,vindicta,grey talon,bebop,pocket,seven,mcginnis,abrams,infernus,haze,lash
6321615,40:45,1,pocket,paradox,haze,lady geist,mcginnis,warden,wraith,mo & krill,viscous,vindicta,seven,abrams
6321616,33:56,1,pocket,warden,vindicta,kelvin,mo & krill,viscous,seven,ivy,haze,lady geist,paradox,dynamo
