matchid,duration,winner,hero_1_A,nickname_1_A,lane_1_A,kills_1_A,deaths_1_A,assists_1_A,souls_1_A,SPM_1_A,last_hits_1_A,denies_1_A,level_1_A,hero_2_A,nickname_2_A,lane_2_A,kills_2_A,deaths_2_A,assists_2_A,souls_2_A,SPM_2_A,last_hits_2_A,denies_2_A,level_2_A,hero_3_A,nickname_3_A,lane_3_A,kills_3_A,deaths_3_A,assists_3_A,souls_3_A,SPM_3_A,last_hits_3_A,denies_3_A,level_3_A,hero_4_A,nickname_4_A,lane_4_A,kills_4_A,deaths_4_A,assists_4_A,souls_4_A,SPM_4_A,last_hits_4_A,denies_4_A,level_4_A,hero_5_A,nickname_5_A,lane_5_A,kills_5_A,deaths_5_A,assists_5_A,souls_5_A,SPM_5_A,last_hits_5_A,denies_5_A,level_5_A,hero_6_A,nickname_6_A,lane_6_A,kills_6_A,deaths_6_A,assists_6_A,souls_6_A,SPM_6_A,last_hits_6_A,denies_6_A,level_6_A,hero_1_B,nickname_1_B,lane_1_B,kills_1_B,deaths_1_B,assists_1_B,souls_1_B,SPM_1_B,last_hits_1_B,denies_1_B,level_1_B,hero_2_B,nickname_2_B,lane_2_B,kills_2_B,deaths_2_B,assists_2_B,souls_2_B,SPM_2_B,last_hits_2_B,denies_2_B,level_2_B,hero_3_B,nickname_3_B,lane_3_B,kills_3_B,deaths_3_B,assists_3_B,souls_3_B,SPM_3_B,last_hits_3_B,denies_3_B,level_3_B,hero_4_B,nickname_4_B,lane_4_B,kills_4_B,deaths_4_B,assists_4_B,souls_4_B,SPM_4_B,last_hits_4_B,denies_4_B,level_4_B,hero_5_B,nickname_5_B,lane_5_B,kills_5_B,deaths_5_B,assists_5_B,souls_5_B,SPM_5_B,last_hits_5_B,denies_5_B,level_5_B,hero_6_B,nickname_6_B,lane_6_B,kills_6_B,deaths_6_B,assists_6_B,souls_6_B,SPM_6_B,last_hits_6_B,denies_6_B,level_6_B
6428778,38:54,The Sapphire Flame,Lash,109273627,Left,8,6,12,27630,710.28,85,1,26,Abrams,Javelin Man,Left,6,9,23,35617,915.6,136,7,28,Infernus,1096214979,Mid Right,10,7,14,34005,874.16,149,13,28,Yamato,843100743,Right,12,8,20,45172,1161.23,169,9,32,Viscous,lovemelongtime,Right,3,5,19,38536,990.64,192,13,29,Shiv,112541452,Right,17,8,13,39713,1020.9,175,9,30,Haze,Aki,Left,9,12,10,32326,831.0,104,10,27,Wraith,37083246,Left,4,9,15,37255,957.71,161,3,29,Warden,geru,Mid Right,10,3,15,45210,1162.21,241,2,31,Seven,207352174,Right,12,10,19,44411,1141.67,193,15,31,Bebop,KillaSoW,Right,5,14,13,29212,750.95,115,8,26,Paradox,gOLDEN,Right,3,9,9,37492,963.8,216,31,29
6428780,29:33,The Amber Hand,Infernus,86657599,Left,2,3,6,23274,787.61,125,1,24,McGinnis,210656025,Mid Right,0,3,4,23602,798.71,149,4,24,Haze,1014558856,Mid Right,7,2,0,26279,889.31,99,13,25,Abrams,1563241645,Right,15,4,3,30250,1023.69,125,13,27,Wraith,840529507,Right,0,2,0,6559,221.96,36,5,11,Kelvin,1150720250,Right,4,5,7,25884,875.94,127,11,25,Seven,275501818,Left,4,2,7,21743,735.8,158,11,23,Vindicta,146031053,Mid Right,3,2,2,20097,680.1,103,10,23,Grey Talon,82247124,Mid Right,3,5,3,16960,573.94,68,5,21,Paradox,WAKA,Right,5,7,6,22276,753.84,115,10,24,Mo & Krill,138019881,Right,3,8,5,24929,843.62,145,0,25,Viscous,1076463108,Right,1,4,3,16137,546.09,104,1,21
6428782,32:03,The Sapphire Flame,Paradox,388942496,Left,0,11,4,19888,620.53,104,14,22,Yamato,157950862,Mid Right,2,7,0,22723,708.99,103,3,24,Vindicta,19563033,Right,5,4,3,22921,715.16,114,2,24,Grey Talon,11264880,Right,4,5,6,20509,639.91,91,18,23,Lady Geist,31389930,Right,2,6,8,24250,756.63,148,9,25,Wraith,1109006739,Right,11,8,2,29615,924.02,98,1,26,McGinnis,1155588542,Left,1,6,8,18998,592.76,104,5,22,Seven,54315717,Mid Right,8,7,2,22534,703.09,135,2,24,Abrams,60396912,Right,3,3,1,23331,727.96,135,32,24,Infernus,15487137,Right,1,6,4,21737,678.22,98,10,23,Shiv,155968313,Right,8,2,10,26192,817.22,64,4,25,Haze,OSRS Gnome,Right,19,1,3,40617,1267.3,148,35,30
6428785,30:53,The Sapphire Flame,Dynamo,481515646,Left,6,3,11,30783,996.75,146,11,27,Wraith,28754662,Left,5,7,12,25033,810.57,105,4,25,Grey Talon,132386,Mid Right,9,5,10,28572,925.16,134,0,26,Bebop,1053231140,Right,2,14,11,21165,685.32,111,5,23,Vindicta,146777470,Right,10,5,12,27452,888.89,52,0,26,Ivy,55731365,Right,0,6,1,16883,546.67,100,0,21,Haze,85387543,Left,18,4,3,41534,1344.87,203,4,30,Infernus,1289660803,Left,0,5,15,21829,706.82,64,3,23,McGinnis,331911282,Mid Right,3,5,7,26330,852.56,178,6,25,Abrams,1040205360,Right,6,10,12,23372,756.78,101,1,24,Seven,202989209,Right,11,6,7,23716,767.92,105,1,24,Kelvin,744569,Right,2,3,8,24497,793.21,142,17,25
6428788,24:58,The Sapphire Flame,Paradox,46745332,Left,2,3,5,16996,680.75,77,15,21,Viscous,65463957,Left,5,5,3,18856,755.25,102,3,22,Kelvin,48862464,Mid Right,12,9,8,19067,763.7,82,6,22,Vindicta,61525204,Mid Right,8,6,13,20448,819.01,31,3,23,Yamato,[BEAR] Grizzly Bearon,Right,5,8,7,18348,734.9,88,5,22,Seven,60526817,Right,2,11,1,15309,613.18,115,3,20,Shiv,BurritoChan,Left,5,2,10,21230,850.33,58,10,23,McGinnis,209894430,Left,2,3,14,20365,815.69,90,5,23,Abrams,84713283,Mid Right,7,9,8,18676,748.04,63,3,22,Haze,903661950,Mid Right,8,10,3,23071,924.07,98,0,24,Bebop,929158515,Right,5,7,15,20150,807.08,95,0,22,Wraith,134218443,Right,15,3,5,31996,1281.55,177,16,27
6428789,13:16,The Sapphire Flame,Infernus,115305127,Left,0,1,0,1276,96.18,19,0,4,Kelvin,1134232245,Mid Right,0,5,1,5965,449.62,27,3,10,Lash,100354477,Mid Right,3,4,0,7731,582.74,45,9,12,Yamato,96716913,Right,1,3,0,5832,439.6,48,7,10,Abrams,138340317,Right,3,3,2,7246,546.18,34,4,11,Vindicta,34834955,Right,4,4,0,7531,567.66,44,6,12,Haze,123334230,Left,3,1,4,12639,952.69,54,5,17,McGinnis,102485302,Mid Right,3,0,7,13547,1021.13,81,1,18,Seven,101667436,Mid Right,1,4,5,10162,765.98,25,0,15,Shiv,206702550,Right,8,0,1,15895,1198.12,97,13,20,Warden,97562907,Right,5,1,0,11843,892.69,52,1,16,Wraith,432865866,Right,0,5,2,9630,725.88,19,2,14
6428795,30:29,The Amber Hand,McGinnis,164472046,Left,4,11,12,28087,921.39,133,11,26,Grey Talon,96294956,Mid Right,10,3,16,30695,1006.94,98,16,27,Dynamo,109475318,Right,9,5,8,28397,931.56,108,2,26,Wraith,106718892,Right,5,6,15,26781,878.55,82,10,25,Vindicta,230997043,Right,2,9,7,20984,688.38,60,1,23,Haze,1104028663,Right,17,7,8,33744,1106.97,128,7,28,Paradox,1092120,Left,5,12,3,22963,753.3,107,8,24,Seven,24262535,Mid Right,5,9,6,22562,740.14,93,0,24,Mo & Krill,24445638,Right,9,7,8,26456,867.88,86,7,25,Kelvin,19491224,Right,4,8,13,22795,747.79,60,3,24,Infernus,106910752,Right,11,5,20,34113,1119.07,109,1,28,Pocket,91369650,Right,7,6,11,27041,887.07,97,5,26
6428800,31:09,The Amber Hand,Seven,413208745,Left,11,5,21,30607,982.57,127,11,27,Grey Talon,170275251,Left,8,8,21,24278,779.39,73,1,25,Haze,1137052636,Mid Right,13,8,9,27549,884.4,113,3,26,Vindicta,129194476,Right,13,4,17,35513,1140.06,121,12,28,Infernus,909883087,Right,13,6,19,28876,927.0,123,8,26,Abrams,1144144013,Right,7,6,12,27669,888.25,113,7,26,Ivy,U.D.I.G Slim,Left,7,11,10,30019,963.69,110,9,27,Wraith,1134728228,Left,0,13,2,18959,608.64,59,2,22,Shiv,imperialfish,Mid Right,5,11,7,28472,914.03,119,9,26,Lash,188911119,Right,5,8,9,27679,888.57,120,17,26,Warden,912231116,Right,14,9,10,34945,1121.83,88,9,28,Bebop,93171101,Right,6,13,9,25403,815.51,115,4,25
6428803,37:13,The Amber Hand,Lash,Spankleford,Left,5,6,8,32141,863.62,149,5,27,Lady Geist,vomitblood27,Mid Right,20,5,9,57415,1542.72,197,19,33,Abrams,28836807,Mid Right,0,8,7,26368,708.5,86,5,25,Wraith,99716541,Right,2,4,11,35317,948.96,187,8,28,Vindicta,10765938,Right,2,5,14,29574,794.64,66,3,26,Seven,473640776,Right,8,5,17,38134,1024.65,178,11,29,Haze,91314428,Left,8,6,0,41943,1127.0,253,11,30,Dynamo,Citrusalt,Mid Right,5,3,15,32041,860.93,137,17,27,Shiv,890659479,Mid Right,11,7,8,30431,817.67,82,11,27,Infernus,C6Carbon,Right,5,7,5,29318,787.77,173,19,26,McGinnis,108591633,Right,1,9,6,18363,493.41,82,3,22,Ivy,174426974,Right,3,5,4,31560,848.01,207,14,27
6428804,27:30,The Amber Hand,Lady Geist,313361291,Left,10,4,12,29292,1065.16,151,9,26,McGinnis,Vertigo,Mid Right,9,6,12,29460,1071.27,161,9,26,Wraith,1080014188,Right,7,7,12,21314,775.05,70,8,23,Infernus,168437891,Right,5,7,9,23101,840.04,93,2,24,Paradox,142432973,Right,17,5,15,28156,1023.85,98,5,26,Yamato,118190153,Right,9,4,20,22306,811.13,34,3,24,Vindicta,113644666,Left,4,7,3,11831,430.22,73,1,16,Haze,304454201,Mid Right,9,11,3,26283,955.75,133,11,25,Dynamo,373728532,Right,2,8,9,20637,750.44,60,3,23,Abrams,4114307,Right,17,7,4,34647,1259.89,110,8,28,Shiv,139701335,Right,1,11,1,19406,705.67,116,1,22,Seven,140383403,Right,0,13,1,18544,674.33,75,3,22
6428805,31:05,The Amber Hand,Lady Geist,947656,Left,4,7,13,23978,771.41,136,6,24,Viscous,89729097,Mid Right,4,2,14,26110,840.0,88,11,25,Seven,298097581,Mid Right,7,2,18,29146,937.67,165,8,26,Vindicta,shaftian,Right,5,3,11,24726,795.47,88,11,25,Haze,Harambae,Right,4,4,8,29362,944.62,144,8,26,Bebop,76542684,Right,15,2,11,39196,1261.0,151,18,29,Abrams,AdapTSC,Left,4,7,3,20986,675.15,88,16,23,Paradox,NativeDruid3,Mid Right,0,13,4,13750,442.36,58,3,18,Pocket,Northern Gannet,Mid Right,7,3,5,31278,1006.26,177,41,27,McGinnis,111430370,Right,2,6,6,24532,789.23,158,27,25,Warden,323754335,Right,5,6,6,25905,833.4,107,6,25,Grey Talon,Mikkeah,Right,2,4,6,21437,689.66,120,8,23
6428806,37:30,The Amber Hand,McGinnis,44etread,Left,3,18,8,27425,731.33,126,10,26,Infernus,bussy connoisseur,Mid Right,17,2,12,49351,1316.03,204,23,33,Haze,1086304126,Mid Right,3,9,14,30261,806.96,95,15,27,Ivy,682804,Right,4,6,5,33124,883.31,184,11,28,Bebop,1165946573,Right,5,11,8,34392,917.12,175,0,28,Seven,Spenaynay,Right,17,1,16,51753,1380.08,276,1,33,Wraith,76766962,Left,5,9,8,27128,723.41,112,11,26,Lash,64548441,Mid Right,15,7,8,42387,1130.32,162,24,31,Dynamo,65038454,Mid Right,0,6,10,25328,675.41,84,12,25,Warden,FlamingAsianRainbowUnicorn,Right,18,8,1,39982,1066.19,231,0,30,Pocket,23772848,Right,6,8,13,35117,936.45,154,13,28,Vindicta,107408718,Right,3,11,7,24058,641.55,85,3,25
6428808,33:40,The Sapphire Flame,Grey Talon,352584559,Left,13,12,6,30320,900.59,141,1,27,Shiv,900716783,Left,15,7,7,27831,826.66,77,6,26,Warden,378451817,Mid Right,6,11,8,24668,732.71,101,2,25,Bebop,1076361874,Mid Right,8,12,10,20837,618.92,80,3,23,Mo & Krill,841580952,Right,14,10,11,27015,802.43,98,6,26,McGinnis,370881344,Right,4,10,8,25185,748.07,131,9,25,Pocket,979938298,Left,1,20,7,15377,456.74,17,0,20,Vindicta,233253935,Left,19,8,13,29436,874.34,38,0,26,Seven,362586563,Mid Right,14,7,15,39344,1168.63,234,1,30,Haze,918912633,Mid Right,6,14,11,26045,773.61,105,4,25,Infernus,330358661,Right,16,6,8,38520,1144.16,208,9,29,Ivy,344910677,Right,5,6,16,27805,825.89,118,3,26
6428809,34:46,The Amber Hand,Wraith,172354151,Left,11,7,11,28524,820.44,122,8,26,Haze,475452244,Left,11,8,19,32757,942.2,108,2,27,Vindicta,Raka,Mid Right,2,5,12,29498,848.46,178,16,26,Lady Geist,167040267,Right,18,6,13,40567,1166.84,180,10,30,Pocket,BigMoomey,Right,12,8,9,36178,1040.59,140,10,29,Viscous,201916329,Right,4,3,12,27269,784.34,97,4,26,Grey Talon,113195372,Left,4,14,5,25386,730.18,86,7,25,Yamato,970602234,Left,3,10,8,26667,767.03,124,1,25,Shiv,206645636,Mid Right,3,9,9,23868,686.52,111,11,24,Bebop,77073430,Right,9,8,8,32476,934.11,179,10,27,Infernus,112839602,Right,5,10,4,27208,782.59,119,10,26,Paradox,Hex: 2Maidens1Chalice,Right,11,7,7,31397,903.08,94,40,27
6428810,23:20,The Amber Hand,Mo & Krill,97520064,Left,6,4,13,18139,777.39,55,3,21,Kelvin,1226788281,Left,10,1,12,21272,911.66,77,7,23,Yamato,116104948,Mid Right,5,7,9,16711,716.19,53,0,21,Grey Talon,393951160,Mid Right,9,6,6,17827,764.01,62,6,21,Wraith,1091986608,Right,3,0,5,21368,915.77,139,1,23,Bebop,231941066,Right,16,3,2,26832,1149.94,122,1,25,Haze,208896689,Left,0,5,3,11876,508.97,59,3,16,Paradox,1277549383,Left,1,9,5,11799,505.67,40,1,16,Pocket,187097883,Mid Right,11,8,5,15926,682.54,31,1,20,McGinnis,448511231,Mid Right,7,9,5,15427,661.16,76,1,20,Abrams,193114376,Right,0,5,2,15617,669.3,113,21,20,Seven,49883984,Right,2,13,1,14236,610.11,110,1,19
6428811,24:27,The Amber Hand,Viscous,1141542107,Left,2,2,8,17484,715.09,83,1,21,Seven,gort,Mid Right,11,2,16,26512,1084.34,126,7,25,Dynamo,154967440,Mid Right,7,2,14,20617,843.23,64,2,23,Wraith,136058024,Right,6,1,8,23554,963.35,127,21,24,Vindicta,130237080,Right,5,4,6,18485,756.03,78,3,22,Lash,191424652,Right,10,1,7,23213,949.41,117,14,24,Warden,Pegging Mothman,Left,1,7,1,14606,597.38,73,1,19,Infernus,funhaver43,Mid Right,1,3,1,16788,686.63,119,15,21,Paradox,391163382,Mid Right,0,12,1,13043,533.46,43,1,18,McGinnis,Some Guy,Right,0,6,3,15897,650.18,93,17,20,Bebop,PoppaJohn21,Right,5,8,2,18644,762.54,57,7,22,Yamato,tcat,Right,5,6,2,18898,772.92,92,4,22
6428812,32:53,The Sapphire Flame,Infernus,JoCaReding,Left,8,8,9,29176,887.26,141,5,26,Dynamo,Cokonut,Mid Right,11,10,8,32083,975.66,91,7,27,Grey Talon,90940280,Right,5,6,5,21326,648.54,66,1,23,Shiv,38885545,Right,4,5,4,21079,641.02,71,10,23,Seven,172764906,Right,1,10,3,19408,590.21,115,3,22,McGinnis,Rasputin,Right,5,10,4,24525,745.82,103,6,25,Abrams,1131628133,Left,1,11,3,23412,711.97,117,30,24,Warden,1724926623,Mid Right,13,3,4,29887,908.88,133,10,26,Haze,178928186,Right,1,9,5,18132,551.4,73,0,22,Lady Geist,NovaRenegade,Right,7,5,13,30188,918.03,155,2,27,Bebop,116965036,Right,16,6,8,31088,945.4,112,0,27,Vindicta,209814610,Right,9,0,17,32066,975.14,101,3,27
6428813,42:13,The Amber Hand,Wraith,1721883199,Left,10,14,21,31859,754.65,100,3,27,Paradox,1160605202,Left,6,14,18,27546,652.49,88,10,26,McGinnis,teffer,Mid Right,19,1,22,46917,1111.34,199,57,32,Haze,XDeath,Right,15,10,15,36678,868.8,134,4,29,Viscous,425379043,Right,10,8,18,30853,730.83,160,11,27,Vindicta,297137724,Right,0,11,19,22859,541.47,56,3,24,Warden,MindofRyan,Left,33,11,8,49631,1175.63,213,3,33,Shiv,✪ sr,Left,8,7,15,31648,749.66,119,9,27,Seven,17843368,Mid Right,6,6,13,33312,789.07,205,4,28,Infernus,97545787,Right,1,12,13,21695,513.9,95,8,23,Mo & Krill,481229733,Right,6,13,6,20403,483.29,80,5,23,Ivy,394343179,Right,4,11,15,24583,582.31,84,3,25
